Leak#,Latitude,Longitude,Base,COF,POF,Subway,Tree,GW,Soil,Total
3149,37.55756792,127.1761855,0.01098694263059318,0.465,0.72,0.0,0.0,2.7,0.0,3.8959869426305933
3150,37.53161583,127.1262942,0.9997965730219448,0.39,1.0,0.0,0.0,2.7,0.0,5.089796573021945
3151,37.55123548,127.1253416,0.02931223075135632,0.723,1.0,0.0,0.0,2.7,0.0,4.452312230751357
3152,37.55679868,127.1675284,0.09112296101485612,0.465,1.0,0.0,0.0,2.7,0.0,4.2561229610148565
3153,37.53613336,127.1310893,0.9997965730219448,0.39,1.0,0.0,0.0,2.7,0.0,5.089796573021945
3154,37.57433365,127.1694392,0.013386917827664779,0.54,0.72,0.0,0.0,2.7,0.0,3.973386917827665
3155,37.5688003,127.1722087,0.07585818002124355,0.39,0.72,0.0,0.0,2.7,0.0,3.885858180021244
3156,37.52830268,127.1287399,0.04742587317756678,0.39,0.56,0.0,0.0,2.7,0.0,3.697425873177567
3157,37.55338132,127.1723281,0.9997965730219448,0.39,1.0,0.0,0.0,2.7,0.0,5.089796573021945
3158,37.54311909,127.1343996,0.9997965730219448,0.39,1.0,0.0,0.0,2.7,0.0,5.089796573021945
3159,37.52868533,127.1232907,0.007391541344281971,0.54,0.56,0.0,0.0,2.7,0.0,3.8073915413442823
3160,37.55253874,127.1462039,0.998498817743263,0.465,1.0,0.0,0.0,2.7,0.0,5.163498817743263
3161,37.5602989,127.1512656,0.043107254941086116,0.39,0.42,0.0,0.0,2.7,0.0,3.5531072549410863
3162,37.56139567,127.1637416,0.425557483188341,0.39,1.0,0.0,0.0,2.7,0.0,4.515557483188341
3163,37.55703932,127.1696123,0.09112296101485612,0.465,1.0,0.0,0.0,2.7,0.0,4.2561229610148565
3164,37.56381197,127.1347569,0.19781611144141822,0.54,1.0,0.0,0.0,2.7,0.0,4.4378161114414185
3165,37.54540365,127.129762,0.012128434984274237,0.54,0.72,0.0,0.0,2.7,0.0,3.9721284349842745
3166,37.54887315,127.1463159,0.998498817743263,0.465,1.0,0.0,0.0,2.7,0.0,5.163498817743263
3167,37.53005292,127.1274647,0.0066928509242848554,0.465,0.56,0.0,0.0,2.7,0.0,3.731692850924285
3168,37.54688647,127.1343568,0.08317269649392235,0.54,1.0,0.0,0.0,2.7,0.0,4.3231726964939226
3169,37.56197387,127.1620958,0.09112296101485612,0.465,1.0,0.0,0.0,2.7,0.0,4.2561229610148565
3170,37.56150293,127.1548913,0.425557483188341,0.39,1.0,0.0,0.0,2.7,0.0,4.515557483188341
3171,37.55416918,127.1760786,0.001358519950428958,0.723,0.56,0.0,0.0,2.7,0.0,3.9843585199504292
3172,37.53943081,127.1239773,0.005486298899450404,0.54,0.42,0.0,0.0,2.7,0.0,3.6654862988994505
3173,37.53744543,127.1419811,0.18242552380635635,0.465,1.0,0.0,0.0,2.7,0.0,4.347425523806357
3174,37.5397665,127.1392126,0.6224593312018546,0.39,1.0,0.0,0.0,2.7,0.0,4.712459331201854
3175,37.54279694,127.1395592,0.18242552380635635,0.54,1.0,0.0,0.0,2.7,0.0,4.422425523806357
3176,37.55655058,127.1654603,0.9997965730219448,0.39,1.0,0.0,0.0,2.7,0.0,5.089796573021945
3177,37.53785376,127.1519005,0.998498817743263,0.465,1.0,0.0,0.0,2.7,0.0,5.163498817743263
3178,37.54108336,127.1404705,0.18242552380635635,0.465,1.0,0.0,0.0,2.7,0.0,4.347425523806357
3179,37.54653349,127.1719091,0.06913842034334682,0.465,1.0,0.0,0.0,2.7,0.0,4.234138420343347
3180,37.53257823,127.1296029,0.0066928509242848554,0.465,0.56,0.0,0.0,2.7,0.0,3.731692850924285
3181,37.5467599,127.1275314,0.07585818002124355,0.465,1.0,0.0,0.0,2.7,0.0,4.2408581800212435
3182,37.56166867,127.1553341,0.02931223075135632,0.39,0.42,0.0,0.0,2.7,0.0,3.5393122307513565
3183,37.52393445,127.1345698,0.18242552380635635,0.54,1.0,0.0,0.0,2.7,0.0,4.422425523806357
3184,37.54869042,127.1235053,0.06297335605699649,0.465,1.0,0.0,0.0,2.7,0.0,4.227973356056997
3185,37.57556063,127.170274,0.998498817743263,0.54,1.0,0.0,0.0,2.7,0.0,5.238498817743263
3186,37.56220666,127.1642834,0.02931223075135632,0.39,0.42,0.0,0.0,2.7,0.0,3.5393122307513565
3187,37.55145892,127.1248585,0.6224593312018546,0.39,1.0,0.0,0.0,2.7,0.0,4.712459331201854
3188,37.55659568,127.1565299,0.09112296101485612,0.54,1.0,0.0,0.0,2.7,0.0,4.331122961014856
3189,37.5619356,127.1680134,0.425557483188341,0.39,1.0,0.0,0.0,2.7,0.0,4.515557483188341
3190,37.55371135,127.1333593,0.18242552380635635,0.465,1.0,0.0,0.0,2.7,0.0,4.347425523806357
3191,37.53402148,127.1337725,0.6224593312018546,0.39,1.0,0.0,0.0,2.7,0.0,4.712459331201854
3192,37.55944639,127.1356519,0.6456563062257954,0.39,1.0,0.0,0.0,2.7,0.0,4.7356563062257955
3193,37.52217755,127.1328238,0.18242552380635635,0.465,1.0,0.0,0.0,2.7,0.0,4.347425523806357
3194,37.54910663,127.1498614,0.425557483188341,0.39,1.0,0.0,0.0,2.7,0.0,4.515557483188341
3195,37.55484603,127.1336997,0.6224593312018546,0.39,1.0,0.0,0.0,2.7,0.0,4.712459331201854
3196,37.57406383,127.169484,0.09112296101485612,0.39,0.72,0.0,0.0,2.7,0.0,3.901122961014856
3197,37.54752638,127.1412359,0.998498817743263,0.465,1.0,0.0,0.0,2.7,0.0,5.163498817743263
3198,37.52767508,127.1225112,0.05732417589886873,0.39,0.56,0.0,0.0,2.7,0.0,3.707324175898869
3199,37.55864155,127.1566432,0.425557483188341,0.39,1.0,0.0,0.0,2.7,0.0,4.515557483188341
3200,37.53775732,127.132989,0.003684239899435986,0.54,0.24,0.0,0.0,2.7,0.0,3.483684239899436
3201,37.55126677,127.1393973,0.9997965730219448,0.39,1.0,0.0,0.0,2.7,0.0,5.089796573021945
3202,37.5505002,127.1705796,0.425557483188341,0.39,1.0,0.0,0.0,2.7,0.0,4.515557483188341
3203,37.54465056,127.1387858,0.03557118927263617,0.39,0.42,0.0,0.0,2.7,0.0,3.5455711892726365
3204,37.54054165,127.1355376,0.032295464698450495,0.39,0.42,0.0,0.0,2.7,0.0,3.5422954646984506
3205,37.52873682,127.1434816,0.0012293986212774202,0.723,0.56,0.0,0.0,2.7,0.0,3.984229398621278
3206,37.52233605,127.1344869,0.18242552380635635,0.465,1.0,0.0,0.0,2.7,0.0,4.347425523806357
3207,37.54674677,127.1487753,0.024127021417669196,0.465,1.0,0.0,0.0,2.7,0.0,4.1891270214176695
3208,37.5492805,127.130735,0.039165722796764356,0.39,0.42,0.0,0.0,2.7,0.0,3.5491657227967646
3209,37.55687252,127.13475,0.2141650169574414,0.39,1.0,0.0,0.0,2.7,0.0,4.304165016957441
3210,37.53291509,127.1501446,0.998498817743263,0.465,1.0,0.0,0.0,2.7,0.0,5.163498817743263
3211,37.56117525,127.1704759,0.24973989440488234,0.39,1.0,0.0,0.0,2.7,0.0,4.339739894404882
3212,37.53896312,127.1278885,0.9997965730219448,0.39,1.0,0.0,0.0,2.7,0.0,5.089796573021945
3213,37.55108341,127.1629013,0.03557118927263617,0.39,0.42,0.0,0.0,2.7,0.0,3.5455711892726365
3214,37.54690517,127.1349543,0.9997965730219448,0.39,1.0,0.0,0.0,2.7,0.0,5.089796573021945
3215,37.53683,127.1351504,0.6224593312018546,0.39,1.0,0.0,0.0,2.7,0.0,4.712459331201854
3216,37.54139171,127.1441421,0.18242552380635635,0.465,1.0,0.0,0.0,2.7,0.0,4.347425523806357
3217,37.54617426,127.1415465,0.998498817743263,0.465,1.0,0.0,0.0,2.7,0.0,5.163498817743263
3218,37.55218713,127.1650988,0.03557118927263617,0.39,0.42,0.0,0.0,2.7,0.0,3.5455711892726365
3219,37.54955649,127.1238339,0.02931223075135632,0.723,1.0,0.0,0.0,2.7,0.0,4.452312230751357
3220,37.54484873,127.1303125,0.18242552380635635,0.465,1.0,0.0,0.0,2.7,0.0,4.347425523806357
3221,37.5345283,127.1385903,0.18242552380635635,0.54,1.0,0.0,0.0,2.7,0.0,4.422425523806357
3222,37.5458453,127.123724,0.18242552380635635,0.465,1.0,0.0,0.0,2.7,0.0,4.347425523806357
3223,37.52529544,127.127848,0.15446526508353467,0.465,1.0,0.0,0.0,2.7,0.0,4.319465265083535
3224,37.53074073,127.1298413,0.998498817743263,0.54,1.0,0.0,0.0,2.7,0.0,5.238498817743263
3225,37.5172088,127.1441559,0.16798161486607552,0.39,1.0,0.0,0.0,2.7,0.0,4.257981614866075
3226,37.54108177,127.1323639,0.998498817743263,0.54,1.0,0.0,0.0,2.7,0.0,5.238498817743263
3227,37.57749603,127.16843,0.9890130573694068,0.723,1.0,0.0,0.0,2.7,0.0,5.412013057369407
3228,37.5484322,127.1316098,0.9997965730219448,0.39,1.0,0.0,0.0,2.7,0.0,5.089796573021945
3229,37.55661989,127.1351451,0.6224593312018546,0.39,1.0,0.0,0.0,2.7,0.0,4.712459331201854
3230,37.55684587,127.1652284,0.004496273160941178,0.54,0.42,0.0,0.0,2.7,0.0,3.6644962731609416
3231,37.56036832,127.16318,0.425557483188341,0.39,1.0,0.0,0.0,2.7,0.0,4.515557483188341
3232,37.5459207,127.1232007,0.289050497374996,0.39,1.0,0.0,0.0,2.7,0.0,4.379050497374996
3233,37.54382348,127.1254197,0.18242552380635635,0.465,1.0,0.0,0.0,2.7,0.0,4.347425523806357
3234,37.54548278,127.1342284,0.039165722796764356,0.39,0.42,0.0,0.0,2.7,0.0,3.5491657227967646
3235,37.55226247,127.1283054,0.004966801650056957,0.465,0.42,0.0,0.0,2.7,0.0,3.589966801650057
3236,37.54746617,127.1435475,0.04742587317756678,0.39,0.56,0.0,0.0,2.7,0.0,3.697425873177567
3237,37.55033241,127.1680413,6.10879359434401E-4,0.723,0.42,0.0,0.0,2.7,0.0,3.8436108793594346
3238,37.54040888,127.1355451,0.9997965730219448,0.39,1.0,0.0,0.0,2.7,0.0,5.089796573021945
3239,37.529207,127.1396624,0.09112296101485612,0.54,1.0,0.0,0.0,2.7,0.0,4.331122961014856
3240,37.55239509,127.1386047,0.998498817743263,0.465,1.0,0.0,0.0,2.7,0.0,5.163498817743263
3241,37.53065369,127.1301329,0.07585818002124355,0.465,1.0,0.0,0.0,2.7,0.0,4.2408581800212435
3242,37.53038351,127.1385417,0.18242552380635635,0.54,1.0,0.0,0.0,2.7,0.0,4.422425523806357
3243,37.5624549,127.1609429,0.004496273160941178,0.54,0.42,0.0,0.0,2.7,0.0,3.6644962731609416
3244,37.53406796,127.129792,0.401312339887548,0.39,1.0,0.0,0.0,2.7,0.0,4.491312339887548
3245,37.55444825,127.1741846,0.06913842034334682,0.39,0.56,0.0,0.0,2.7,0.0,3.719138420343347
3246,37.5349864,127.1357193,0.0030184163247084215,0.723,1.0,0.0,0.0,2.7,0.0,4.426018416324709
3247,37.54588291,127.1691703,0.9997965730219448,0.39,1.0,0.0,0.0,2.7,0.0,5.089796573021945
3248,37.52601955,127.14661,0.24973989440488234,0.39,1.0,0.0,0.0,2.7,0.0,4.339739894404882
3249,37.53462914,127.1302379,0.998498817743263,0.465,1.0,0.0,0.0,2.7,0.0,5.163498817743263
3250,37.52479951,127.1325692,0.18242552380635635,0.465,1.0,0.0,0.0,2.7,0.0,4.347425523806357
3251,37.52855357,127.1332602,0.6224593312018546,0.39,1.0,0.0,0.0,2.7,0.0,4.712459331201854
3252,37.55532993,127.1378211,0.9997965730219448,0.39,1.0,0.0,0.0,2.7,0.0,5.089796573021945
3253,37.5362762,127.1448877,0.01798620996209156,0.465,1.0,0.0,0.0,2.7,0.0,4.182986209962092
3254,37.55062442,127.1369962,0.6224593312018546,0.39,1.0,0.0,0.0,2.7,0.0,4.712459331201854
3255,37.55780104,127.1568408,0.11920292202211755,0.39,1.0,0.0,0.0,2.7,0.0,4.209202922022118
3256,37.5376797,127.1337166,0.00816257115315989,0.465,0.56,0.0,0.0,2.7,0.0,3.7331625711531604
3257,37.54953695,127.1310765,0.18242552380635635,0.465,1.0,0.0,0.0,2.7,0.0,4.347425523806357
3258,37.55133413,127.1441181,0.01798620996209156,0.465,1.0,0.0,0.0,2.7,0.0,4.182986209962092
3259,37.5460249,127.1432536,0.02931223075135632,0.723,1.0,0.0,0.0,2.7,0.0,4.452312230751357
3260,37.55621996,127.1375092,0.6224593312018546,0.39,1.0,0.0,0.0,2.7,0.0,4.712459331201854
3261,37.55031748,127.1673212,6.10879359434401E-4,0.723,0.42,0.0,0.0,2.7,0.0,3.8436108793594346
3262,37.53803169,127.1291234,0.998498817743263,0.465,1.0,0.0,0.0,2.7,0.0,5.163498817743263
3263,37.54792542,127.1490772,0.998498817743263,0.465,1.0,0.0,0.0,2.7,0.0,5.163498817743263
3264,37.55045122,127.130953,0.00605980149158411,0.465,0.42,0.0,0.0,2.7,0.0,3.591059801491584
3265,37.55032841,127.1298888,0.02931223075135632,0.723,1.0,0.0,0.0,2.7,0.0,4.452312230751357
3266,37.54489236,127.1203952,0.9997965730219448,0.39,1.0,0.0,0.0,2.7,0.0,5.089796573021945
3267,37.55128776,127.1415258,0.004070137715896128,0.465,0.42,0.0,0.0,2.7,0.0,3.5890701377158964
3268,37.55121492,127.1371853,0.998498817743263,0.54,1.0,0.0,0.0,2.7,0.0,5.238498817743263
3269,37.54302994,127.129402,0.005486298899450404,0.465,0.42,0.0,0.0,2.7,0.0,3.5904862988994504
3270,37.53505166,127.1301875,0.998498817743263,0.54,1.0,0.0,0.0,2.7,0.0,5.238498817743263
3271,37.53996733,127.1333999,0.005486298899450404,0.465,0.42,0.0,0.0,2.7,0.0,3.5904862988994504
3272,37.5264952,127.1327684,0.18242552380635635,0.54,1.0,0.0,0.0,2.7,0.0,4.422425523806357
3273,37.53928454,127.1466525,0.06913842034334682,0.465,1.0,0.0,0.0,2.7,0.0,4.234138420343347
3274,37.56252593,127.1599192,0.02931223075135632,0.39,0.42,0.0,0.0,2.7,0.0,3.5393122307513565
3275,37.54759293,127.1735277,0.09975048911968513,0.54,1.0,0.0,0.0,2.7,0.0,4.339750489119686
3276,37.56145317,127.1512492,0.06913842034334682,0.465,1.0,0.0,0.0,2.7,0.0,4.234138420343347
3277,37.554162,127.133522,0.6224593312018546,0.39,1.0,0.0,0.0,2.7,0.0,4.712459331201854
3278,37.55008819,127.1323851,0.6224593312018546,0.39,1.0,0.0,0.0,2.7,0.0,4.712459331201854
3279,37.52955602,127.1224065,0.13010847436299783,0.465,1.0,0.0,0.0,2.7,0.0,4.295108474362998
3280,37.54218667,127.1292882,0.026596993576865856,0.39,0.24,0.0,0.0,2.7,0.0,3.356596993576866
3281,37.5424132,127.1307918,0.9997965730219448,0.39,1.0,0.0,0.0,2.7,0.0,5.089796573021945
3282,37.56199167,127.1608584,0.425557483188341,0.39,1.0,0.0,0.0,2.7,0.0,4.515557483188341
3283,37.53895691,127.1274384,0.9890130573694068,0.723,1.0,0.0,0.0,2.7,0.0,5.412013057369407
3284,37.54096688,127.1266876,0.998498817743263,0.465,1.0,0.0,0.0,2.7,0.0,5.163498817743263
3285,37.56878557,127.1721459,0.01098694263059318,0.465,0.72,0.0,0.0,2.7,0.0,3.8959869426305933
3286,37.53803353,127.1480974,0.9997965730219448,0.39,1.0,0.0,0.0,2.7,0.0,5.089796573021945
3287,37.55637052,127.1720294,0.06913842034334682,0.39,0.56,0.0,0.0,2.7,0.0,3.719138420343347
3288,37.5465689,127.1679886,0.026596993576865856,0.39,0.24,0.0,0.0,2.7,0.0,3.356596993576866
3289,37.54210751,127.1392593,0.003684239899435986,0.723,1.0,0.0,0.0,2.7,0.0,4.426684239899436
3290,37.54819404,127.1468129,0.18242552380635635,0.465,1.0,0.0,0.0,2.7,0.0,4.347425523806357
3291,37.52536689,127.1350638,0.18242552380635635,0.54,1.0,0.0,0.0,2.7,0.0,4.422425523806357
3292,37.57598371,127.1694329,0.998498817743263,0.54,1.0,0.0,0.0,2.7,0.0,5.238498817743263
3293,37.56069095,127.163586,0.425557483188341,0.39,1.0,0.0,0.0,2.7,0.0,4.515557483188341
3294,37.5628013,127.1564395,0.998498817743263,0.54,1.0,0.0,0.0,2.7,0.0,5.238498817743263
3295,37.53360828,127.1440554,0.02931223075135632,0.723,1.0,0.0,0.0,2.7,0.0,4.452312230751357
3296,37.54253632,127.1292431,0.005486298899450404,0.465,0.42,0.0,0.0,2.7,0.0,3.5904862988994504
3297,37.53570596,127.1325054,0.998498817743263,0.465,1.0,0.0,0.0,2.7,0.0,5.163498817743263
3298,37.55058873,127.1527915,0.425557483188341,0.39,1.0,0.0,0.0,2.7,0.0,4.515557483188341
3299,37.55643162,127.1649332,0.425557483188341,0.39,1.0,0.0,0.0,2.7,0.0,4.515557483188341
3300,37.53126852,127.1275829,0.004966801650056957,0.465,0.42,0.0,0.0,2.7,0.0,3.589966801650057
3301,37.5449829,127.1286926,0.03557118927263617,0.39,0.42,0.0,0.0,2.7,0.0,3.5455711892726365
3302,37.5336702,127.1453886,0.998498817743263,0.465,1.0,0.0,0.0,2.7,0.0,5.163498817743263
3303,37.54337338,127.1301941,0.004966801650056957,0.465,0.42,0.0,0.0,2.7,0.0,3.589966801650057
3304,37.54238734,127.1196198,0.9997965730219448,0.39,1.0,0.0,0.0,2.7,0.0,5.089796573021945
3305,37.55084897,127.1343346,0.18242552380635635,0.465,1.0,0.0,0.0,2.7,0.0,4.347425523806357
3306,37.55547482,127.1257233,0.9997965730219448,0.39,1.0,0.0,0.0,2.7,0.0,5.089796573021945
3307,37.54257001,127.1283914,0.998498817743263,0.465,1.0,0.0,0.0,2.7,0.0,5.163498817743263
3308,37.53932704,127.1310112,0.45016600268752216,0.39,1.0,0.0,0.0,2.7,0.0,4.540166002687522
3309,37.5458722,127.1225729,0.18242552380635635,0.54,1.0,0.0,0.0,2.7,0.0,4.422425523806357
3310,37.54184942,127.1422519,0.0198403057340775,0.465,1.0,0.0,0.0,2.7,0.0,4.1848403057340775
3311,37.55492255,127.1229881,0.9997965730219448,0.39,1.0,0.0,0.0,2.7,0.0,5.089796573021945
3312,37.55115038,127.1630421,6.750827306328375E-4,0.723,0.42,0.0,0.0,2.7,0.0,3.843675082730633
3313,37.52397629,127.1318355,0.998498817743263,0.465,1.0,0.0,0.0,2.7,0.0,5.163498817743263
3314,37.55269978,127.1360212,0.01798620996209156,0.465,1.0,0.0,0.0,2.7,0.0,4.182986209962092
3315,37.54657702,127.15165,0.11920292202211755,0.39,1.0,0.0,0.0,2.7,0.0,4.209202922022118
3316,37.5558295,127.1297182,0.18242552380635635,0.465,1.0,0.0,0.0,2.7,0.0,4.347425523806357
3317,37.52299686,127.1463447,0.005486298899450404,0.465,0.42,0.0,0.0,2.7,0.0,3.5904862988994504
3318,37.57190864,127.1713693,0.998498817743263,0.465,1.0,0.0,0.0,2.7,0.0,5.163498817743263
3319,37.55244502,127.1284191,0.998498817743263,0.465,1.0,0.0,0.0,2.7,0.0,5.163498817743263
3320,37.52508547,127.1273518,0.03557118927263617,0.39,0.42,0.0,0.0,2.7,0.0,3.5455711892726365
3321,37.529822,127.1331828,0.18242552380635635,0.465,1.0,0.0,0.0,2.7,0.0,4.347425523806357
3322,37.55249784,127.1442314,0.01798620996209156,0.54,1.0,0.0,0.0,2.7,0.0,4.257986209962092
3323,37.57669456,127.1688039,0.9997965730219448,0.39,1.0,0.0,0.0,2.7,0.0,5.089796573021945
3324,37.54378342,127.1283155,0.6224593312018546,0.39,1.0,0.0,0.0,2.7,0.0,4.712459331201854
3325,37.5481864,127.1557699,0.3318122278318339,0.39,1.0,0.0,0.0,2.7,0.0,4.421812227831834
3326,37.54595914,127.1704016,0.998498817743263,0.465,1.0,0.0,0.0,2.7,0.0,5.163498817743263
3327,37.54492196,127.1303683,0.6224593312018546,0.39,1.0,0.0,0.0,2.7,0.0,4.712459331201854
3328,37.53799364,127.1249257,0.998498817743263,0.54,1.0,0.0,0.0,2.7,0.0,5.238498817743263
3329,37.54656976,127.130989,0.18242552380635635,0.465,1.0,0.0,0.0,2.7,0.0,4.347425523806357
3330,37.56282194,127.1617478,0.998498817743263,0.465,1.0,0.0,0.0,2.7,0.0,5.163498817743263
3331,37.54155802,127.1209905,0.9997965730219448,0.39,1.0,0.0,0.0,2.7,0.0,5.089796573021945
3332,37.5362206,127.1308972,0.998498817743263,0.465,1.0,0.0,0.0,2.7,0.0,5.163498817743263
3333,37.56249647,127.1605383,0.425557483188341,0.39,1.0,0.0,0.0,2.7,0.0,4.515557483188341
3334,37.54740114,127.1402518,0.004070137715896128,0.465,0.42,0.0,0.0,2.7,0.0,3.5890701377158964
3335,37.55492769,127.1538094,0.9997965730219448,0.39,1.0,0.0,0.0,2.7,0.0,5.089796573021945
3336,37.52652307,127.1326856,0.6224593312018546,0.39,1.0,0.0,0.0,2.7,0.0,4.712459331201854
3337,37.53948661,127.1281429,0.998498817743263,0.465,1.0,0.0,0.0,2.7,0.0,5.163498817743263
3338,37.55804752,127.1735138,0.009951801866904317,0.465,0.56,0.0,0.0,2.7,0.0,3.7349518018669046
3339,37.54803123,127.1411083,0.18242552380635635,0.465,1.0,0.0,0.0,2.7,0.0,4.347425523806357
3340,37.52684314,127.1318023,0.18242552380635635,0.465,1.0,0.0,0.0,2.7,0.0,4.347425523806357
3341,37.54155568,127.1457876,0.18242552380635635,0.54,1.0,0.0,0.0,2.7,0.0,4.422425523806357
3342,37.54948204,127.171804,0.026596993576865856,0.39,0.24,0.0,0.0,2.7,0.0,3.356596993576866
3343,37.56227913,127.1687226,0.06913842034334682,0.465,1.0,0.0,0.0,2.7,0.0,4.234138420343347
3344,37.56165647,127.1815208,0.0015011822567369917,0.723,0.72,0.0,0.0,2.7,0.0,4.144501182256738
3345,37.54825712,127.1545413,0.026596993576865856,0.39,0.24,0.0,0.0,2.7,0.0,3.356596993576866
3346,37.55073655,127.1438298,0.13010847436299783,0.39,1.0,0.0,0.0,2.7,0.0,4.220108474362998
3347,37.55887786,127.1710115,0.9997965730219448,0.39,1.0,0.0,0.0,2.7,0.0,5.089796573021945
3348,37.53556245,127.1399539,0.6224593312018546,0.39,1.0,0.0,0.0,2.7,0.0,4.712459331201854
3349,37.55658217,127.1711808,0.998498817743263,0.465,1.0,0.0,0.0,2.7,0.0,5.163498817743263
3350,37.55215394,127.1298716,0.032295464698450495,0.465,1.0,0.0,0.0,2.7,0.0,4.197295464698451
3351,37.5585647,127.1452494,0.9997965730219448,0.39,1.0,0.0,0.0,2.7,0.0,5.089796573021945
3352,37.55699641,127.1299231,0.998498817743263,0.465,1.0,0.0,0.0,2.7,0.0,5.163498817743263
3353,37.55149904,127.1280293,0.03557118927263617,0.39,0.42,0.0,0.0,2.7,0.0,3.5455711892726365
3354,37.53842218,127.1249094,0.998498817743263,0.465,1.0,0.0,0.0,2.7,0.0,5.163498817743263
3355,37.56187355,127.1625115,0.032295464698450495,0.39,0.42,0.0,0.0,2.7,0.0,3.5422954646984506
3356,37.54586351,127.1692043,0.09112296101485612,0.465,1.0,0.0,0.0,2.7,0.0,4.2561229610148565
3357,37.53073487,127.131283,0.004966801650056957,0.465,0.42,0.0,0.0,2.7,0.0,3.589966801650057
3358,37.54819587,127.1227816,0.9997965730219448,0.39,1.0,0.0,0.0,2.7,0.0,5.089796573021945
3359,37.53317406,127.1274277,0.9997965730219448,0.39,1.0,0.0,0.0,2.7,0.0,5.089796573021945
3360,37.55444524,127.1718745,0.005486298899450404,0.723,1.0,0.0,0.0,2.7,0.0,4.4284862988994504
3361,37.54692836,127.1679738,0.425557483188341,0.39,1.0,0.0,0.0,2.7,0.0,4.515557483188341
3362,37.54806737,127.1410784,0.9997965730219448,0.39,1.0,0.0,0.0,2.7,0.0,5.089796573021945
3363,37.55970179,127.1708153,0.998498817743263,0.54,1.0,0.0,0.0,2.7,0.0,5.238498817743263
3364,37.56062007,127.1467763,0.9997965730219448,0.39,1.0,0.0,0.0,2.7,0.0,5.089796573021945
3365,37.55517889,127.1746266,0.009951801866904317,0.465,0.56,0.0,0.0,2.7,0.0,3.7349518018669046
3366,37.54585335,127.1236654,0.18242552380635635,0.54,1.0,0.0,0.0,2.7,0.0,4.422425523806357
3367,37.52928396,127.13259,0.18242552380635635,0.465,1.0,0.0,0.0,2.7,0.0,4.347425523806357
3368,37.56296782,127.1570732,0.00816257115315989,0.54,0.56,0.0,0.0,2.7,0.0,3.80816257115316
3369,37.54602568,127.1415775,0.6224593312018546,0.39,1.0,0.0,0.0,2.7,0.0,4.712459331201854
3370,37.53051649,127.1366773,0.6224593312018546,0.39,1.0,0.0,0.0,2.7,0.0,4.712459331201854
3371,37.55070079,127.1706674,0.425557483188341,0.39,1.0,0.0,0.0,2.7,0.0,4.515557483188341
3372,37.54618974,127.1244113,0.06913842034334682,0.465,1.0,0.0,0.0,2.7,0.0,4.234138420343347
3373,37.55372462,127.1696,0.02931223075135632,0.39,0.42,0.0,0.0,2.7,0.0,3.5393122307513565
3374,37.54126076,127.1283153,0.9997965730219448,0.39,1.0,0.0,0.0,2.7,0.0,5.089796573021945
3375,37.54309805,127.1346229,0.03557118927263617,0.39,0.42,0.0,0.0,2.7,0.0,3.5455711892726365
3376,37.54614815,127.1354053,0.0022378485212763317,0.723,0.72,0.0,0.0,2.7,0.0,4.145237848521276
3377,37.55207454,127.1281054,0.10909682119561294,0.465,1.0,0.0,0.0,2.7,0.0,4.274096821195613
3378,37.55488655,127.1283229,0.6224593312018546,0.39,1.0,0.0,0.0,2.7,0.0,4.712459331201854
3379,37.54341606,127.1435293,0.18242552380635635,0.54,1.0,0.0,0.0,2.7,0.0,4.422425523806357
3380,37.53847744,127.1292972,0.9997965730219448,0.39,1.0,0.0,0.0,2.7,0.0,5.089796573021945
3381,37.54304338,127.1469764,0.6224593312018546,0.39,1.0,0.0,0.0,2.7,0.0,4.712459331201854
3382,37.52830798,127.1261397,0.0198403057340775,0.723,1.0,0.0,0.0,2.7,0.0,4.4428403057340775
3383,37.53254257,127.1257307,0.998498817743263,0.465,1.0,0.0,0.0,2.7,0.0,5.163498817743263
3384,37.54133745,127.1209571,0.998498817743263,0.465,1.0,0.0,0.0,2.7,0.0,5.163498817743263
3385,37.56804507,127.1725603,0.07585818002124355,0.39,0.72,0.0,0.0,2.7,0.0,3.885858180021244
3386,37.54989779,127.1383888,0.998498817743263,0.465,1.0,0.0,0.0,2.7,0.0,5.163498817743263
3387,37.52845999,127.1228131,0.05732417589886873,0.39,0.56,0.0,0.0,2.7,0.0,3.707324175898869
3388,37.52193686,127.1343157,0.6224593312018546,0.39,1.0,0.0,0.0,2.7,0.0,4.712459331201854
3389,37.56426217,127.1314741,0.9997965730219448,0.39,1.0,0.0,0.0,2.7,0.0,5.089796573021945
3390,37.55900237,127.1529135,0.35434369377420455,0.39,1.0,0.0,0.0,2.7,0.0,4.444343693774204
3391,37.53982761,127.1246652,0.9997965730219448,0.39,1.0,0.0,0.0,2.7,0.0,5.089796573021945
3392,37.55234171,127.1432819,0.35434369377420455,0.54,1.0,0.0,0.0,2.7,0.0,4.594343693774205
3393,37.54692256,127.1672083,0.425557483188341,0.39,1.0,0.0,0.0,2.7,0.0,4.515557483188341
3394,37.55406328,127.1533308,0.9997965730219448,0.39,1.0,0.0,0.0,2.7,0.0,5.089796573021945
3395,37.54780851,127.147443,0.9997965730219448,0.39,1.0,0.0,0.0,2.7,0.0,5.089796573021945
3396,37.54969606,127.1444758,0.6224593312018546,0.39,1.0,0.0,0.0,2.7,0.0,4.712459331201854
3397,37.5451557,127.1308094,0.0066928509242848554,0.465,0.56,0.0,0.0,2.7,0.0,3.731692850924285
