X,Y,GU_NM,HNR_NAM,MTC_AT,MASTERNO,SLAVENO,NEADRES_NM,TRE_SOM,THT_HG,RM,MGE_LVL,LC,EVMT_IFNE,PLT_DE,RPRUNG_CN,ROAD_LT,ETC,GU_NO,DONG_NM,ETRC_YNO,SN,RPLNT_CN,ITM_ERY,BHT_DM,RNK_LC_CN,WTRTB_BT,EXT_YNO,MGE_ORG,DME_ETT,CMFE_LU_ST,DSPRVN_CN,MGE_MTE,MNCXPN_CT,TRE_IDN,TFCLNE_CO,PTN_CVR,WIDTH_NM,VAL_LVL,RNK_BHT_HG,WDPT_NM,CREAT_DE,PO_FE_NM
127.1566288,37.55783782,강동구,,,,,,8,7,,2,,0,,,0,,25,,2,0,,6,17,9,3,0,푸른도시과,2,0,,0,,25-방아다리길-가-0675,0,1,방아다리길,0,3,은행나무,,
127.1318462,37.52268643,강동구,,,,,,4,7,,3,신학연구원,0,,,0,,25,,2,0,,6,15,12,2,0,푸른도시과,2,0,,0,,25-강동대로-가-0185,0,2,강동대로,0,3,은행나무,,
127.1389045,37.55479769,강동구,,,,,,8,9,,2,,0,,,0,,25,,1,0,,6,25,9,3,0,푸른도시과,2,0,,0,,25-고덕동길-가-0625,0,1,고덕동길,0,3,은행나무,,
127.130012,37.52623526,강동구,,,,,,8,6,,3,,0,,,0,,25,,2,0,,6,10,6,2,0,푸른도시과,2,0,,0,,25-성내길-가-0031,0,1,성내길,0,3,은행나무,,
127.1326538,37.56378069,강동구,,,,,,8,13,,3,선사로,0,,,0,,25,,1,0,,6,25,3,3,0,푸른도시과,2,0,,0,,25-선사로-가-0332,0,1,선사로,0,6,은행나무,,
127.1231002,37.52650448,강동구,,,,,,8,7,,2,,0,,,0,,25,,2,0,,6,25,12,3,0,푸른도시과,2,0,,0,,25-강동대로-가-0377,0,2,강동대로,0,3,은행나무,,
127.1671386,37.54922604,강동구,,,,,,8,4,,3,,0,,,0,,25,,2,11,,6,7,3,2,0,푸른도시과,2,0,,0,,25-게내길-가-0345-011,0,2,게내길,0,3,은행나무,,
127.1260236,37.55468813,강동구,,,,,,8,8,,2,,0,,,0,,25,,1,0,,6,32,9,6,0,푸른도시과,2,0,,0,,25-고덕동길-가-0766,0,1,고덕동길,0,6,은행나무,,
127.1422111,37.52773741,강동구,,,,,,8,4,,3,신성아파트,0,,,0,,25,,2,0,,6,14,6,1,0,푸른도시과,2,0,,0,,25-명일로-가-0593,0,1,명일로,0,3,은행나무,,
127.1561743,37.54632689,강동구,,,,,,8,14,,2,,0,,,0,,25,,2,625,,6,11,12,7,0,푸른도시과,2,0,,0,,25-상암길-가-0625(공분),0,1,상암길,0,6,은행나무,,
127.1479434,37.554632,강동구,,,,,,8,7,,2,,0,,,0,,25,,2,0,,6,13,9,3,0,푸른도시과,2,0,,0,,25-고덕동길-가-0941,0,1,고덕동길,0,3,은행나무,,
127.1630571,37.56036264,강동구,,,,,,8,8,,3,,0,,,0,,25,,2,0,,6,12,6,4,0,푸른도시과,2,0,"0727흰불,방패",0,,25-샘터길-가-0037,0,1,샘터길,0,3,은행나무,,
127.1566342,37.55799423,강동구,,,,,,8,7,,2,,0,,,0,,25,,2,0,,6,20,9,3,0,푸른도시과,2,0,,0,,25-방아다리길-가-0669,0,1,방아다리길,0,3,은행나무,,
127.1604647,37.56078771,강동구,,,,,,8,7,,3,,0,,,0,,25,,1,0,,6,13,6,4,0,푸른도시과,2,0,"0727흰불,방패",0,,25-샘터길-가-0061,0,1,샘터길,0,3,은행나무,,
127.1325619,37.55857661,강동구,,,,,,8,8,,3,,0,,,0,,25,,2,0,,6,13,6,3,0,푸른도시과,2,0,,0,,25-선사들목길-가-0043,0,1,선사들목길,0,3,은행나무,,
127.1566882,37.55953418,강동구,,,,,,8,7,,2,,0,,,0,,25,,2,0,,6,23,9,3,0,푸른도시과,2,0,,0,,25-방아다리길-가-0614,0,1,방아다리길,0,3,은행나무,,
127.1450372,37.55462742,강동구,,,,,,8,8,,2,,0,,,0,,25,,2,0,,6,14,9,4,0,푸른도시과,2,0,,0,,25-고덕동길-가-0905,0,1,고덕동길,0,3,은행나무,,
127.1560879,37.55002539,강동구,,,,,,8,12,,2,,0,,,0,,25,,1,0,,6,13,12,5,0,푸른도시과,2,0,,0,,25-방아다리길-가-0818,0,1,방아다리길,0,3,은행나무,,
127.1337786,37.56460896,강동구,,,,,,8,13,,3,선사로,0,,,0,,25,,1,0,,6,34,3,3,0,푸른도시과,2,0,,0,,25-선사로-가-0295,0,1,선사로,0,6,은행나무,,
127.1415902,37.55463758,강동구,,,,,,8,8,,2,,0,,,0,,25,,1,0,,6,21,9,3,0,푸른도시과,2,0,,0,,25-고덕동길-가-0887,0,1,고덕동길,0,3,은행나무,,
127.1718368,37.56265375,강동구,,,,,,4,10,,2,,0,,,0,,25,,1,0,,6,22,6,4,0,푸른도시과,2,0,,0,,25-강일동길-가-0024,0,1,강일동길,0,6,은행나무,,
127.15923,37.56057505,강동구,,,,,,8,7,,3,,0,,,0,,25,,2,375,,6,13,6,3,0,푸른도시과,2,0,,0,,25-샘터길-가-0375,0,1,샘터길,0,3,은행나무,,
127.1533307,37.54007369,강동구,,,,,,8,10,,2,,0,,,0,,25,,1,0,,6,13,12,3,0,푸른도시과,2,0,,0,,25-방아다리길-가-0126,0,1,방아다리길,0,3,은행나무,,
127.1228026,37.526626,강동구,,,,,,8,6,,2,,0,,,0,,25,,2,0,,6,17,9,3,0,푸른도시과,2,0,,0,,25-강동대로-가-0373,0,1,강동대로,0,3,은행나무,,
127.1320245,37.556312,강동구,,,,,,8,4,,3,평지,0,,,0,,25,,2,12,,6,18,6,1,0,푸른도시과,2,0,,0,,25-고덕뒷길-가-0365,0,1,고덕뒷길,0,3,은행나무,,
127.1769042,37.5676303,강동구,,,,,,8,7,,3,,0,,,0,,25,,2,0,,6,10,6,3,0,푸른도시과,2,0,,0,,25-오동나무길-가-0085,0,1,오동나무길,0,3,은행나무,,
127.1402137,37.55574238,강동구,,,,,,8,11,,2,,0,,,0,,25,,1,0,,6,34,6,3,0,푸른도시과,2,0,,0,,25-고덕동길-가-0603-010,0,1,고덕동길,0,9,은행나무,,
127.1296668,37.52579633,강동구,,,,,,8,6,,3,,0,,,0,,25,,1,0,,6,11,6,2,0,푸른도시과,2,0,,0,,25-성내길-가-0674,0,1,성내길,0,3,은행나무,,
127.1710207,37.5586842,강동구,,,,,,8,7,,2,,0,,,0,,25,,2,499,,6,10,9,3,0,푸른도시과,2,0,,0,,25-상일동길-가-0499,0,1,상일동길,0,3,은행나무,,
127.172551,37.55150784,강동구,,,,,,8,5,,2,,0,,,0,,25,,1,0,,6,10,9,2,0,푸른도시과,2,0,,0,,25-상일동길-가-0781,0,1,상일동길,0,6,은행나무,,
127.1285222,37.52720878,강동구,,,,,,8,8,,2,,0,,,0,,25,,1,0,,6,16,9,4,0,푸른도시과,2,0,,0,,25-성내동길-가-0089,0,1,성내동길,0,6,은행나무,,
127.170998,37.55880521,강동구,,,,,,8,7,,2,,0,,,0,,25,,,0,,6,13,9,3,0,푸른도시과,2,0,,0,,25-상일동길-가-0497,0,1,상일동길,0,3,은행나무,,
127.1420099,37.55463988,강동구,,,,,,8,8,,2,,0,,,0,,25,,1,0,,6,14,9,3,0,푸른도시과,2,0,,0,,25-고덕동길-가-0891,0,1,고덕동길,0,3,은행나무,,
127.1371523,37.55480718,강동구,,,,,,8,11,,2,,0,,,0,,25,,1,651,,6,13,9,3,0,푸른도시과,2,0,,0,,25-고덕동길-가-0651,0,1,고덕동길,0,3,은행나무,,
127.1384337,37.51969863,강동구,,,,,,8,8,,1,208동,0,,,0,,25,,2,577,,8,23,12,5,0,푸른도시과,2,0,,0,,25-강동대로-가-0577,0,2,강동대로,0,6,은행나무,,
127.1471228,37.53616222,강동구,,,,,,8,11,,2,,0,,,0,,25,,1,0,,6,13,12,4,0,푸른도시과,2,0,,0,,25-천호대로-가-0259,0,1,천호대로,0,3,은행나무,,
127.1713354,37.56245892,강동구,,,,,,4,10,,3,,0,,,0,,25,,1,0,,6,23,6,4,0,푸른도시과,2,0,,0,,25-강일동길-가-0059,0,1,강일동길,0,9,은행나무,,
127.1244293,37.52930332,강동구,,,,,,8,6,,2,,0,,,0,,25,,2,0,,6,22,9,3,0,푸른도시과,2,0,,0,,25-성내동길-가-0172,0,1,성내동길,0,3,은행나무,,
127.1383435,37.55724155,강동구,,,,,,8,3,,3,평지,0,,,0,,25,,2,0,,6,27,6,2,0,푸른도시과,2,0,,0,,25-고덕뒷길-가-0129,0,1,고덕뒷길,0,3,은행나무,,
127.1465698,37.54660733,강동구,,,,,,8,11,,3,삼익아파트,0,,,0,,25,,2,0,,6,13,6,3,0,푸른도시과,2,0,,0,,25-상암길-가-0107,0,1,상암길,0,3,은행나무,,
127.1328005,37.56199014,강동구,,,,,,8,10,,2,,0,,,0,,25,,1,0,,6,32,9,3,0,푸른도시과,2,0,,0,,25-선사로-가-0249,0,1,선사로,0,6,은행나무,,
127.1418897,37.52742801,강동구,,,,,,8,5,,3,한산초등학교,0,,,0,,25,,1,321,,6,13,6,2,0,푸른도시과,2,0,,0,,25-성내동안길-가-0321,0,1,성내동안길,0,3,은행나무,,
127.1768471,37.56838548,강동구,,,,,,8,7,,3,,0,,,0,,25,,2,101,,6,9,6,3,0,푸른도시과,2,0,,0,,25-오동나무길-가-0101,0,1,오동나무길,0,3,은행나무,,
127.1444524,37.55407306,강동구,,,,,,8,7,,2,,0,,,0,,25,,1,0,,6,15,9,5,0,푸른도시과,2,0,,0,,25-둔촌로-가-0412,0,1,둔촌로,0,3,은행나무,,
127.170023,37.55597079,강동구,,,,,,8,8,,3,,0,,,0,,25,,2,44,,6,13,6,4,0,푸른도시과,2,0,,0,,25-게내안길-가-0044,0,1,게내안길,0,3,은행나무,,
127.1466008,37.53599315,강동구,,,,,,8,14,,2,,0,,,0,,25,,1,0,,6,22,12,4,0,푸른도시과,2,0,,0,,25-천호대로-가-0277,0,1,천호대로,0,3,은행나무,,
127.1528806,37.55493894,강동구,,,,,,8,7,,2,,0,,,0,,25,,2,0,,6,13,9,3,0,푸른도시과,2,0,,0,,25-고덕동길-가-0384,0,1,고덕동길,0,3,은행나무,,
127.1339651,37.56462549,강동구,,,,,,8,7,,3,선사로,0,,,0,,25,,1,0,,6,17,6,3,0,푸른도시과,2,0,,0,,25-선사로-가-0292,0,1,선사로,0,3,은행나무,,
127.1741749,37.56719463,강동구,,,,,,8,5,,3,,0,,,0,,25,,1,16,,6,14,3,2,0,푸른도시과,2,0,,0,,25-가래여울길-가-0016,0,1,가래여울길,0,3,은행나무,,
127.1744548,37.56428733,강동구,,,,,,8,10,,2,,0,,,0,,25,,2,0,,6,21,6,4,0,푸른도시과,2,0,,0,,25-강일동길-가-0085,0,2,강일동길,0,6,은행나무,,
127.1545766,37.54381476,강동구,,,,,,8,12,,2,,0,,,0,,25,,1,970,,6,16,12,5,0,푸른도시과,2,0,,0,,25-방아다리길-가-0970,0,1,방아다리길,0,3,은행나무,,
127.1400897,37.5561225,강동구,,,,,,8,11,,2,,0,,,0,,25,,1,119,,6,38,6,3,0,푸른도시과,2,0,,0,,25-고덕동길-가-0603-119,0,1,고덕동길,0,9,은행나무,,
127.1716508,37.55503893,강동구,,,,,,8,7,,2,,0,,,0,,25,,2,657,,6,14,9,2,0,푸른도시과,2,0,,0,,25-상일동길-가-0657,0,1,상일동길,0,3,은행나무,,
127.1332751,37.56430406,강동구,,,,,,8,13,,3,선사로,0,,,0,,25,,1,0,,6,20,3,3,0,푸른도시과,2,0,,0,,25-선사로-가-0304,0,1,선사로,0,6,은행나무,,
127.1706632,37.56040044,강동구,,,,,,8,7,,2,,0,,,0,,25,,2,0,,6,10,9,3,0,푸른도시과,2,0,,0,,25-상일동길-가-0473,0,1,상일동길,0,3,은행나무,,
127.1670288,37.54995834,강동구,,,,,,8,4,,3,,0,,,0,,25,,2,0,,6,7,3,2,0,푸른도시과,2,0,,0,,25-게내길-가-0345-017,0,2,게내길,0,3,은행나무,,
127.1477043,37.55463667,강동구,,,,,,8,7,,2,,0,,,0,,25,,2,0,,6,13,9,3,0,푸른도시과,2,0,,0,,25-고덕동길-가-0938,0,1,고덕동길,0,3,은행나무,,
127.1532254,37.53984249,강동구,,,,,,8,11,,2,,0,,,0,,25,,1,0,,6,13,12,5,0,푸른도시과,2,0,,0,,25-방아다리길-가-0121,0,1,방아다리길,0,3,은행나무,,
127.1365515,37.55731592,강동구,,,,,,8,11,,2,,0,,,0,,25,,2,0,,6,29,6,3,0,푸른도시과,2,0,,0,,25-양지마을길-가-0029,0,1,양지마을길,0,6,은행나무,,
127.1535948,37.54129228,강동구,,,,,,8,13,,2,,0,,,0,,25,,1,1022,,6,18,12,4,0,푸른도시과,2,0,,0,,25-방아다리길-가-1022,0,1,방아다리길,0,3,은행나무,,
127.1415541,37.52750308,강동구,,,,,,8,5,,3,,0,,,0,,25,,1,0,,6,13,6,3,0,푸른도시과,2,0,,0,,25-성내동안길-가-0325,0,1,성내동안길,0,3,은행나무,,
127.149372,37.55481947,강동구,,,,,,8,7,,2,,0,,,0,,25,,2,0,,6,26,9,3,0,푸른도시과,2,0,,0,,25-고덕동길-가-0461,0,1,고덕동길,0,3,은행나무,,
127.1342454,37.54647853,강동구,,,,,,8,8,,2,,0,,,0,,25,,1,152,,6,21,6,4,0,푸른도시과,2,0,,0,,25-구천면길-가-0152,0,1,구천면길,0,6,은행나무,,
127.1560178,37.54601277,강동구,,,,,,8,14,,2,,0,,,0,,25,,1,0,,6,24,12,5,0,푸른도시과,2,0,,0,,25-방아다리길-가-0272,0,1,방아다리길,0,3,은행나무,,
127.1557846,37.53976516,강동구,,,,,,8,8,,2,,0,,,0,,25,,1,176,,6,16,12,4,0,푸른도시과,2,0,,0,,25-천호대로-가-0176,0,1,천호대로,0,3,은행나무,,
127.1318222,37.5591219,강동구,,,,,,8,8,,3,,0,,,0,,25,,2,0,,6,22,6,3,0,푸른도시과,2,0,,0,,25-선사들목길-가-0055,0,1,선사들목길,0,3,은행나무,,
127.1732225,37.54898816,강동구,,,,,,8,4,,2,,0,,,0,,25,,2,0,,6,10,9,2,0,푸른도시과,2,0,,0,,25-상일동길-가-0054,0,1,상일동길,0,3,은행나무,,
127.1440792,37.55463522,강동구,,,,,,8,7,,2,,0,,,0,,25,,1,0,,6,31,9,5,0,푸른도시과,2,0,,0,,25-고덕동길-가-0901,0,1,고덕동길,0,3,은행나무,,
127.1332697,37.55810508,강동구,,,,,,8,10,,3,,0,,,0,,25,,2,97,,6,13,6,3,0,푸른도시과,2,0,,0,,25-선사들목길-가-0097,0,1,선사들목길,0,3,은행나무,,
127.1582379,37.54048607,강동구,,,,,,8,7,,2,,0,,,0,,25,,1,0,,6,17,12,3,0,푸른도시과,2,0,,0,,25-천호대로-가-0868,0,1,천호대로,0,3,은행나무,,
127.1548871,37.54440281,강동구,,,,,,8,13,,2,,0,,,0,,25,,1,0,,6,12,12,6,0,푸른도시과,2,0,,0,,25-방아다리길-가-0959,0,1,방아다리길,0,3,은행나무,,
127.171708,37.56257066,강동구,,,,,,4,10,,2,,0,,,0,,25,,1,0,,6,20,6,4,0,푸른도시과,2,0,,0,,25-강일동길-가-0021,0,1,강일동길,0,6,은행나무,,
127.1601233,37.56073013,강동구,,,,,,8,7,,3,,0,,,0,,25,,2,0,,6,13,6,3,0,푸른도시과,2,0,,0,,25-샘터길-가-0387,0,1,샘터길,0,3,은행나무,,
127.1566364,37.55951401,강동구,,,,,,8,7,,2,,0,,,0,,25,,2,0,,6,23,9,3,0,푸른도시과,2,0,,0,,25-방아다리길-가-0615,0,1,방아다리길,0,3,은행나무,,
127.1529055,37.5521766,강동구,,,,,,8,10,,3,,0,,,0,,25,,2,69,,6,20,3,6,0,푸른도시과,2,0,,0,,25-약수터길-가-0069,0,1,약수터길,0,3,은행나무,,
127.1302618,37.52702964,강동구,,,,,,8,5,,3,,0,,,0,,25,,2,0,,6,13,6,2,0,푸른도시과,2,0,,0,,25-성내길-가-0659,0,1,성내길,0,3,은행나무,,
127.1562952,37.55330389,강동구,,,,,,8,6,,2,,0,,,0,,25,,2,0,,6,20,9,3,0,푸른도시과,2,0,,0,,25-방아다리길-가-0764,0,1,방아다리길,0,3,은행나무,,
127.167052,37.54896345,강동구,,,,,,8,4,,3,,0,,,0,,25,,2,40,,6,7,3,2,0,푸른도시과,2,0,,0,,25-게내길-가-0345-040,0,2,게내길,0,3,은행나무,,
127.1486261,37.55482002,강동구,,,,,,8,8,,2,,0,,,0,,25,,2,0,,6,17,6,6,0,푸른도시과,2,0,,0,,25-고덕동길-가-0472,0,1,고덕동길,0,6,은행나무,,
127.1420138,37.55477881,강동구,,,,,,8,10,,2,,0,,,0,,25,,1,579,,6,16,9,3,0,푸른도시과,2,0,,0,,25-고덕동길-가-0579,0,1,고덕동길,0,3,은행나무,,
127.1488205,37.54693553,강동구,,,,,,8,4,,3,삼익가든,0,,,0,,25,,2,0,,6,17,6,2,0,푸른도시과,2,0,,0,,25-명일로-가-0355,0,1,명일로,0,3,은행나무,,
127.1449389,37.55769646,강동구,,,,,,8,5,,2,,0,,,0,,25,,1,0,,6,14,9,3,0,푸른도시과,2,0,,0,,25-둔촌로-가-0468,0,1,둔촌로,0,3,은행나무,,
127.1458467,37.53564863,강동구,,,,,,8,13,,2,,0,,,0,,25,,1,0,,6,20,12,3,0,푸른도시과,2,0,,0,,25-천호대로-가-0299,0,1,천호대로,0,3,은행나무,,
127.1328661,37.56215718,강동구,,,,,,8,10,,32,,0,,,0,,25,,1,0,,6,26,9,3,0,푸른도시과,2,0,,0,,25-선사로-가-0252,0,1,선사로,0,9,은행나무,,
127.1718829,37.55423947,강동구,,,,,,8,7,,2,,0,,,0,,25,,2,0,,6,12,9,3,0,푸른도시과,2,0,,0,,25-상일동길-가-0688,0,1,상일동길,0,3,은행나무,,
127.1564913,37.55665636,강동구,,,,,,8,6,,2,,0,,,0,,25,,2,0,,6,15,9,3,0,푸른도시과,2,0,,0,,25-방아다리길-가-0710,0,1,방아다리길,0,3,은행나무,,
127.1452098,37.52882338,강동구,,,,,,8,7,,2,,0,,,0,,25,,2,0,,6,28,6,4,0,푸른도시과,2,0,,0,,25-보훈길-가-0036,0,1,보훈길,0,6,은행나무,,
127.1370612,37.52037852,강동구,,,,,,4,9,,3,둔촌214동,0,,,0,,25,,2,0,,6,22,12,3,0,푸른도시과,2,0,,0,,25-강동대로-가-0060,0,2,강동대로,0,3,은행나무,,
127.1549933,37.56014835,강동구,,,,,,8,7,,3,,0,,,0,,25,,1,114,,6,15,6,3,0,푸른도시과,2,0,"0727흰불,방패",0,,25-샘터길-가-0114,0,1,샘터길,0,3,은행나무,,
127.1262471,37.54683037,강동구,,,,,,8,10,,2,,0,,,0,,25,,2,0,,6,19,9,4,0,푸른도시과,2,0,,0,,25-선사로-가-0566,0,1,선사로,0,6,은행나무,,
127.1501378,37.55385332,강동구,,,,,,4,4,,2,원터근린공원,0,,,0,,25,,2,0,,6,14,6,1,0,푸른도시과,2,0,"0810흰불,방패",0,,25-명일로-가-0232,0,1,명일로,0,6,은행나무,,
127.1273253,37.52798844,강동구,,,,,,8,9,,2,,0,,,0,,25,,2,0,,6,22,9,4,0,푸른도시과,2,0,,0,,25-성내동길-가-0143,0,1,성내동길,0,3,은행나무,,
127.1225456,37.53019341,강동구,,,,,,8,10,,2,,0,,,0,,25,,1,193,,6,20,9,3,0,푸른도시과,2,0,,0,,25-성내동길-가-0193,0,1,성내동길,0,3,은행나무,,
127.1206897,37.53008463,강동구,,,,,,8,6,,2,,0,,,0,,25,,2,0,,6,12,12,3,0,푸른도시과,2,0,,0,,25-풍납로-가-0001,0,1,풍납로,0,3,은행나무,,
127.1535693,37.541249,강동구,,,,,,8,13,,2,,0,,,0,,25,,1,0,,6,16,12,4,0,푸른도시과,2,0,,0,,25-방아다리길-가-1024,0,1,방아다리길,0,3,은행나무,,
127.1711359,37.55663818,강동구,,,,,,8,7,,2,,0,,,0,,25,,2,0,,6,10,9,2,0,푸른도시과,2,0,,0,,25-상일동길-가-0595,0,1,상일동길,0,3,은행나무,,
127.1321551,37.56344413,강동구,,,,,,8,14,,3,선사로,0,,,0,,25,,1,0,,6,35,3,3,0,푸른도시과,2,0,,0,,25-선사로-가-0323,0,1,선사로,0,6,은행나무,,
127.1562388,37.55243633,강동구,,,,,,8,10,,3,,0,,,0,,25,,2,0,,6,22,3,5,0,푸른도시과,2,0,,0,,25-방아다리길-가-0768,0,1,방아다리길,0,3,은행나무,,
127.1436028,37.54940303,강동구,,,,,,8,10,,2,인화외과의원,0,,,0,,25,,1,706,,6,14,9,6,0,푸른도시과,2,0,,0,,25-둔촌로-가-0706,0,1,둔촌로,0,3,은행나무,,
127.1364732,37.55738112,강동구,,,,,,8,8,,3,,0,,,0,,25,,1,0,,6,29,6,3,0,푸른도시과,2,0,,0,,25-양지마을길-가-0007,0,1,양지마을길,0,3,은행나무,,
127.1726288,37.5522935,강동구,,,,,,8,9,,2,,0,,,0,,25,,1,161,,6,28,9,2,0,푸른도시과,2,0,,0,,25-상일동길-가-0161,0,1,상일동길,0,3,은행나무,,
127.1447065,37.55747407,강동구,,,,,,8,8,,32,롯데캐슬,0,,,0,,25,,2,0,,6,60,9,3,0,푸른도시과,2,0,,0,,25-둔촌로-가-0594,0,1,둔촌로,0,9,은행나무,,
127.1307003,37.52319668,강동구,,,,,,8,5,,2,,0,,,0,,25,,1,0,,6,19,12,3,0,푸른도시과,2,0,,0,,25-강동대로-가-0202,0,1,강동대로,0,3,은행나무,,
127.1609683,37.56072068,강동구,,,,,,8,7,,3,,0,,,0,,25,,2,0,,6,10,6,3,0,푸른도시과,2,0,,0,,25-샘터길-가-0398,0,1,샘터길,0,3,은행나무,,
127.124701,37.5255085,강동구,,,,,,8,9,,32,오륜동,0,,,0,,25,,1,0,,6,31,12,3,0,푸른도시과,1,0,,0,,25-강동대로-가-0793,0,1,강동대로,0,6,은행나무,,
127.1326653,37.56168782,강동구,,,,,,8,9,,2,,0,,,0,,25,,1,244,,6,28,9,3,0,푸른도시과,2,0,,0,,25-선사로-가-0244,0,1,선사로,0,6,은행나무,,
127.141141,37.54122745,강동구,,,,,,8,11,,2,,0,,,0,,25,,1,0,,6,15,12,3,0,푸른도시과,2,0,,0,,25-둔촌로-가-0808,0,1,둔촌로,0,3,은행나무,,
127.1414915,37.5569033,강동구,,,,,,8,13,,2,,0,,,0,,25,,2,0,,6,32,6,3,0,푸른도시과,2,0,,0,,25-고덕동길-가-0603-099,0,1,고덕동길,0,6,은행나무,,
127.1561654,37.55277983,강동구,,,,,,8,6,,2,,0,,,0,,25,,2,0,,6,20,9,3,0,푸른도시과,2,0,,0,,25-방아다리길-가-0750-48,0,1,방아다리길,0,3,은행나무,,
127.1564871,37.55660719,강동구,,,,,,8,6,,2,,0,,,0,,25,,2,0,,6,10,9,3,0,푸른도시과,2,0,,0,,25-방아다리길-가-0712,0,1,방아다리길,0,3,은행나무,,
127.1715877,37.5624934,강동구,,,,,,4,10,,2,,0,,,0,,25,,1,18,,6,18,6,4,0,푸른도시과,2,0,,0,,25-강일동길-가-0018,0,1,강일동길,0,6,은행나무,,
127.1543381,37.54255321,강동구,,,,,,8,12,,2,,0,,,0,,25,,1,0,,6,17,12,4,0,푸른도시과,2,0,,0,,25-방아다리길-가-0205,0,1,방아다리길,0,3,은행나무,,
127.1561083,37.55025793,강동구,,,,,,8,12,,2,,0,,,0,,25,,1,0,,6,13,12,5,0,푸른도시과,2,0,,0,,25-방아다리길-가-0811,0,1,방아다리길,0,3,은행나무,,
127.1550188,37.56008556,강동구,,,,,,8,5,,3,,0,,,0,,25,,2,0,,6,18,6,3,0,푸른도시과,2,0,,0,,25-샘터길-가-0333,0,1,샘터길,0,3,은행나무,,
127.1429251,37.55839487,강동구,,,,,,4,8,,2,,0,,,0,,25,,2,0,,6,23,6,5,0,푸른도시과,2,0,,0,,25-고덕뒷길-가-0059(공분),0,1,고덕뒷길,0,6,은행나무,,
127.1244872,37.53016691,강동구,,,,,,8,6,,3,,0,,,0,,25,,2,11,,6,9,3,3,0,푸른도시과,2,0,,0,,25-안말1길-가-0011,0,1,안말길,0,3,은행나무,,
127.1296697,37.555732,강동구,,,,,,8,7,,2,,0,,,0,,25,,2,0,,6,19,9,3,0,푸른도시과,2,0,,0,,25-선사로-가-0145,0,1,선사로,0,3,은행나무,,
127.1447133,37.55706172,강동구,,,,,,8,3,,2,,0,,,0,,25,,2,0,,6,6,9,2,0,푸른도시과,2,0,,0,,25-둔촌로-가-0607,0,1,둔촌로,0,3,은행나무,,
127.143768,37.54889867,강동구,,,,,,8,11,,2,,0,,,0,,25,,1,0,,6,15,9,7,0,푸른도시과,2,0,,0,,25-둔촌로-가-0365,0,1,둔촌로,0,3,은행나무,,
127.1479293,37.54656907,강동구,,,,,,8,12,,3,삼익아파트,0,,,0,,25,,1,536,,6,18,6,5,0,푸른도시과,2,0,,0,,25-상암길-가-0536,0,1,상암길,0,3,은행나무,,
127.1721904,37.55394419,강동구,,,,,,8,7,,2,,0,,,0,,25,,2,224,,6,22,9,3,0,푸른도시과,2,0,,0,,25-상일동길-가-0224,0,1,상일동길,0,3,은행나무,,
127.1265091,37.52470901,강동구,,,,,,8,10,,32,오륜동,0,,,0,,25,,1,0,,6,30,12,4,0,푸른도시과,1,0,,0,,25-강동대로-가-0774,0,1,강동대로,0,6,은행나무,,
127.1563106,37.54870259,강동구,,,,,,8,14,,2,,0,,,0,,25,,2,0,,6,13,12,5,0,푸른도시과,2,0,,0,,25-방아다리길-가-0315,0,1,방아다리길,0,3,은행나무,,
127.1717586,37.55490359,강동구,,,,,,8,7,,2,,0,,,0,,25,,2,0,,6,14,9,2,0,푸른도시과,2,0,,0,,25-상일동길-가-0662,0,1,상일동길,0,3,은행나무,,
127.1444091,37.53321921,강동구,,,,,,8,5,,2,백셀프드라이크리닝,0,,,0,,25,,1,0,,6,31,9,2,0,푸른도시과,2,0,,0,,25-명일로-가-0516,0,1,명일로,0,6,은행나무,,
127.1534032,37.55458171,강동구,,,,,,4,7,,2,,0,,,0,,25,,2,0,,6,13,6,4,0,푸른도시과,2,0,,0,,25-약수터길-가-0152,0,1,약수터길,0,6,은행나무,,
127.1561024,37.55017358,강동구,,,,,,8,12,,2,,0,,,0,,25,,1,0,,6,13,12,5,0,푸른도시과,2,0,,0,,25-방아다리길-가-0814,0,1,방아다리길,0,3,은행나무,,
127.1534177,37.55436544,강동구,,,,,,4,7,,2,,0,,,0,,25,,2,0,,6,18,6,3,0,푸른도시과,2,0,,0,,25-약수터길-가-0149,0,1,약수터길,0,6,은행나무,,
127.1565583,37.55683017,강동구,,,,,,8,7,,3,,0,,,0,,25,,2,0,,6,12,6,4,0,푸른도시과,2,0,,0,,25-방아다리길-가-0705,0,1,방아다리길,0,3,은행나무,,
127.1529994,37.55246362,강동구,,,,,,8,7,,3,,0,,,0,,25,,2,0,,6,18,3,6,0,푸른도시과,2,0,,0,,25-약수터길-가-0075,0,1,약수터길,0,3,은행나무,,
127.1637782,37.56022859,강동구,,,,,,8,9,,3,,0,,,0,,25,,2,0,,6,15,6,3,0,푸른도시과,2,0,,0,,25-샘터길-가-0425,0,1,샘터길,0,3,은행나무,,
127.1578556,37.56053028,강동구,,,,,,8,7,,3,,0,,,0,,25,,2,0,,6,12,6,3,0,푸른도시과,2,0,,0,,25-샘터길-가-0359,0,1,샘터길,0,3,은행나무,,
127.170782,37.56099086,강동구,,,,,,8,7,,2,,0,,,0,,25,,2,430,,6,15,9,3,0,푸른도시과,2,0,,0,,25-상일동길-가-0430,0,1,상일동길,0,3,은행나무,,
